,full_price,city,eu_country,bedrooms,person_capacity,cleanliness_rating,guest_satisfaction_overall,distance_to_center,distance_to_metro
28544,976.7398104376866,london,United Kingdom,2,6.0,8.0,80.0,7.50248408049304,1.1221144755154415
28547,641.8307109762694,london,United Kingdom,2,4.0,10.0,80.0,2.2615015865958634,0.4232174255485869
28548,1030.8332745360897,london,United Kingdom,2,6.0,9.0,91.0,2.104341844211526,0.7077994751183458
28572,649.3567581551777,london,United Kingdom,2,6.0,7.0,90.0,2.093284032917584,0.1093727713518639
28577,1479.1034596298125,london,United Kingdom,2,5.0,10.0,100.0,3.80123253487726,0.2963632602519296
28584,706.0373009713304,london,United Kingdom,2,4.0,8.0,88.0,2.7631114783244364,0.6633462175345171
28591,1353.0421693830992,london,United Kingdom,2,4.0,10.0,100.0,0.8925552563104298,0.3631266797623782
28596,691.9259625108775,london,United Kingdom,1,2.0,10.0,100.0,4.615266554115632,0.2910609794269465
28603,901.949716597286,london,United Kingdom,1,2.0,9.0,93.0,2.9047502915349246,0.6341606822190432
28610,770.7142689150733,london,United Kingdom,1,4.0,10.0,89.0,0.7818112999641167,0.2235162950997132
28615,704.861356099626,london,United Kingdom,2,4.0,10.0,96.0,4.750604660993964,1.3959725909730027
28623,603.0245302100237,london,United Kingdom,0,2.0,10.0,92.0,2.491619757688408,0.0629033529249953
28635,763.8937886591876,london,United Kingdom,1,4.0,10.0,100.0,7.5170396694973505,0.4491234260712897
28636,762.7178437874833,london,United Kingdom,1,5.0,9.0,100.0,7.553696166116727,0.7015307252061277
28637,762.7178437874833,london,United Kingdom,1,4.0,10.0,100.0,7.515914347555678,0.6510301942727525
28638,1042.357534278793,london,United Kingdom,3,6.0,8.0,60.0,5.618434898191441,0.8221771432389035
28643,1011.5477786401374,london,United Kingdom,2,4.0,7.0,73.0,0.2045246744584465,0.2040523204065063
28668,835.1560478844751,london,United Kingdom,2,4.0,9.0,90.0,4.098418358352848,0.5288968645053985
28669,1158.540887603189,london,United Kingdom,1,2.0,10.0,100.0,0.5048197941307424,0.0716140856804743
28670,1158.540887603189,london,United Kingdom,1,2.0,10.0,90.0,0.2812138914347169,0.1828883068469717
28671,1158.540887603189,london,United Kingdom,1,2.0,10.0,87.0,0.2963882549379335,0.2003002647733741
28679,733.084033020532,london,United Kingdom,1,6.0,9.0,88.0,3.979999423523136,0.2959708962878913
28681,762.7178437874833,london,United Kingdom,1,6.0,10.0,90.0,3.400758443121293,0.0204850101454314
28692,632.658340976975,london,United Kingdom,1,4.0,10.0,100.0,4.386584172725035,0.2251062690254873
28693,798.9369458359793,london,United Kingdom,1,2.0,10.0,100.0,3.575949305037405,0.2092732699170686
28723,791.4108986570709,london,United Kingdom,2,4.0,9.0,94.0,6.455373087189524,1.7100161492674657
28743,641.8307109762694,london,United Kingdom,2,6.0,8.0,100.0,1.3531933256130997,0.5511070650748701
28744,641.8307109762694,london,United Kingdom,2,6.0,10.0,100.0,1.3145946976880571,0.4514265725815011
28745,641.8307109762694,london,United Kingdom,2,6.0,8.0,90.0,1.3520224643563534,0.5145310955917795
28746,924.2926691596698,london,United Kingdom,2,4.0,9.0,80.0,4.451113931068597,0.4209668515375566
28758,1054.1169829958371,london,United Kingdom,2,4.0,10.0,100.0,6.167116448103549,1.3567853305714717
28761,850.4433312166326,london,United Kingdom,2,6.0,6.0,80.0,4.36502668256675,0.361759661470945
28773,966.3914955666878,london,United Kingdom,2,6.0,8.0,100.0,4.163650279113178,0.2562477579567837
28783,960.041393259484,london,United Kingdom,2,4.0,8.0,80.0,0.2066112403182149,0.1431565658275096
28828,1002.6105976151838,london,United Kingdom,3,6.0,9.0,68.0,4.538566405507158,1.1927711919443698
28833,881.4882758296291,london,United Kingdom,2,4.0,10.0,93.0,4.300325694424775,0.3913837082376395
28837,614.548789952727,london,United Kingdom,1,3.0,8.0,60.0,3.295882838059029,0.3801551832345095
28845,1024.483172228886,london,United Kingdom,3,6.0,10.0,97.0,4.920402486915582,0.9395129275312416
28852,610.7857663632728,london,United Kingdom,2,4.0,8.0,92.0,7.53772729222102,0.1836905258544599
28884,943.1077871069403,london,United Kingdom,3,5.0,10.0,90.0,3.7344110456437134,0.1650493834812486
28885,789.9997648110257,london,United Kingdom,2,6.0,8.0,80.0,4.3185153113783095,0.2952550593442004
28888,605.6116089277734,london,United Kingdom,1,2.0,9.0,90.0,3.740129580058685,0.7556513444870475
28893,818.2224417319316,london,United Kingdom,1,4.0,10.0,84.0,0.5898302604674804,0.0590551432847742
28918,703.6854112279216,london,United Kingdom,2,6.0,8.0,89.0,2.8424608535010014,0.4568220752172275
28923,1114.560549401444,london,United Kingdom,2,6.0,10.0,90.0,0.465370650558684,0.1390394998995914
28925,886.6624332651286,london,United Kingdom,2,5.0,10.0,100.0,8.074870900774657,0.8481483170251148
28926,992.262282744185,london,United Kingdom,2,6.0,10.0,100.0,4.182843638908663,0.3282622313116439
28942,907.1238740327854,london,United Kingdom,1,4.0,10.0,100.0,3.7184569609676754,0.3020957017836395
28948,1372.3276652790516,london,United Kingdom,2,4.0,10.0,100.0,5.553927242622682,0.4143311611422132
28951,666.2903643077212,london,United Kingdom,2,5.0,10.0,70.0,5.213134437131971,0.1366265299935957
28957,697.1001199463769,london,United Kingdom,1,4.0,10.0,87.0,1.72373936444089,0.1728643262487154
28959,947.1059996707354,london,United Kingdom,2,6.0,9.0,93.0,3.0260735231543143,0.5970987965646284
28973,611.9617112349773,london,United Kingdom,1,4.0,10.0,97.0,3.2272711461441785,0.455775350838385
28976,721.5597732778288,london,United Kingdom,2,5.0,9.0,100.0,4.00559501715077,0.2011448360898763
28979,756.3677414802794,london,United Kingdom,2,4.0,8.0,76.0,5.799513288644218,1.0054261889239673
28991,734.7303558409182,london,United Kingdom,2,6.0,10.0,100.0,4.863243914683455,0.4834118496163191
29016,649.3567581551777,london,United Kingdom,0,2.0,6.0,66.0,3.971834626636797,0.3338411460299066
29020,931.818716338578,london,United Kingdom,1,2.0,9.0,88.0,0.7001930060729286,0.2969846339340072
29025,640.654766104565,london,United Kingdom,1,3.0,10.0,100.0,1.8982473174035883,0.4596528029776507
29042,640.4195771302242,london,United Kingdom,2,4.0,10.0,90.0,3.2931311148758797,0.6976102902492631
29056,708.8595686634211,london,United Kingdom,2,4.0,8.0,80.0,4.027526410983634,0.6724135018576889
29068,644.4177896940191,london,United Kingdom,3,6.0,10.0,100.0,3.413884848897329,0.2073038427807899
29074,695.9241750746725,london,United Kingdom,2,6.0,10.0,97.0,1.8646015114369217,0.5376468476733316
29078,618.5470025165221,london,United Kingdom,2,4.0,9.0,85.0,4.295090802670235,0.0919620188650854
29080,622.3100261059761,london,United Kingdom,1,3.0,9.0,50.0,3.4152761253623045,0.0633083453942304
29081,869.9640160869259,london,United Kingdom,2,5.0,10.0,90.0,3.428979276586204,0.1168123315544191
29092,1195.7007455490486,london,United Kingdom,2,5.0,10.0,100.0,3.9436995950136273,0.3509718889740141
29099,786.2367412215715,london,United Kingdom,2,5.0,10.0,100.0,3.843217144042916,0.903167645224542
29100,795.409111220866,london,United Kingdom,2,6.0,10.0,98.0,3.803686761728192,0.961670722100576
29125,605.8467979021143,london,United Kingdom,2,4.0,10.0,100.0,5.237768554974039,0.4327101527797763
29127,706.0373009713304,london,United Kingdom,2,4.0,2.0,20.0,4.129264278679621,0.2766241785842218
29128,1042.357534278793,london,United Kingdom,3,6.0,9.0,100.0,5.731860867642514,0.9198257123661896
29139,641.8307109762694,london,United Kingdom,2,6.0,10.0,80.0,1.4372766233428045,0.3788562220850489
29142,704.6261671252852,london,United Kingdom,2,4.0,10.0,100.0,3.885664978102476,0.0900902090830883
29145,695.6889861003316,london,United Kingdom,2,4.0,8.0,60.0,4.236701377340294,0.2138387690060303
29161,1348.1032009219407,london,United Kingdom,2,6.0,10.0,100.0,0.4212517903158155,0.1297773517527957
29163,1160.892777346598,london,United Kingdom,2,4.0,10.0,100.0,4.852534114661636,0.5859092289846818
29170,670.0533878971754,london,United Kingdom,3,6.0,10.0,100.0,4.569407505059126,0.6622384160747065
29192,787.1774971189351,london,United Kingdom,1,2.0,8.0,100.0,3.019543603885412,0.4544800920789814
29193,714.974481996284,london,United Kingdom,2,4.0,10.0,100.0,4.245442403134885,0.2794716474555862
29198,762.4826548131424,london,United Kingdom,1,2.0,10.0,90.0,3.04797405246749,0.4533020619574544
29203,773.0661586584821,london,United Kingdom,2,2.0,10.0,100.0,5.907140593441129,1.7709733141638484
29219,608.1986876455231,london,United Kingdom,1,2.0,9.0,100.0,0.1268916467237489,0.2203395397063417
29220,842.6820950633834,london,United Kingdom,1,4.0,10.0,80.0,3.002226284273945,0.5770871345672406
29230,1453.4678614266563,london,United Kingdom,2,5.0,10.0,100.0,0.8397210463366432,0.2800264380144991
29233,628.8953173875209,london,United Kingdom,3,6.0,10.0,100.0,3.7042879314783046,0.3287222992867353
29250,1453.4678614266563,london,United Kingdom,2,5.0,10.0,100.0,0.7528736912416767,0.3559832295945864
29254,751.19358404478,london,United Kingdom,2,4.0,10.0,100.0,4.569742328334337,0.3605994934806409
29277,616.1951127731132,london,United Kingdom,2,4.0,9.0,100.0,3.775340969041191,0.4244922510021037
29278,773.0661586584821,london,United Kingdom,1,6.0,8.0,80.0,1.0322665696900064,0.1317469327597624
29293,1095.5102424798326,london,United Kingdom,2,4.0,9.0,90.0,1.2913252482029425,0.3139948141651454
29314,604.4356640560691,london,United Kingdom,3,6.0,10.0,100.0,4.771248090985263,1.6478693317773632
29322,704.861356099626,london,United Kingdom,1,3.0,10.0,100.0,4.156916642998403,0.6507747049978434
29324,725.5579858416237,london,United Kingdom,1,4.0,10.0,100.0,1.4653198997978674,0.2697910988948996
29330,628.8953173875209,london,United Kingdom,1,3.0,10.0,96.0,3.555117574389064,0.7481154657673964
29332,957.6895035160752,london,United Kingdom,2,4.0,10.0,100.0,3.051620330066079,0.5528236673630391
29344,624.8971048237258,london,United Kingdom,2,4.0,10.0,100.0,4.052259210197859,0.9283232619891156
29358,603.0245302100237,london,United Kingdom,1,6.0,10.0,98.0,2.3128688700429243,0.4702650833341091
29376,914.8851101860344,london,United Kingdom,2,4.0,10.0,100.0,4.806608713247226,1.2639362338689428
29383,706.0373009713304,london,United Kingdom,2,6.0,10.0,100.0,3.4490508170781724,1.0080062308639135
29386,837.507937627884,london,United Kingdom,2,4.0,10.0,100.0,3.559993945651529,0.0551772840838203
29387,917.4721889037842,london,United Kingdom,2,4.0,10.0,100.0,3.907170195845748,0.5151794735004777
29404,734.4951668665773,london,United Kingdom,2,4.0,9.0,95.0,4.9939343383783,0.6909845728956571
29444,1032.479597356476,london,United Kingdom,1,2.0,10.0,100.0,4.800827883486143,0.5673895455343316
29469,796.3498671182294,london,United Kingdom,2,6.0,9.0,82.0,3.653409979128788,0.2841807909116265
29470,739.6693243020767,london,United Kingdom,2,6.0,9.0,90.0,3.655484248942767,0.2417788509633308
29487,966.3914955666878,london,United Kingdom,1,2.0,10.0,99.0,2.377678656128517,0.5092254703839684
29493,865.4954255744491,london,United Kingdom,2,5.0,9.0,83.0,4.940001691616708,1.053232360993268
29503,1288.6003904136974,london,United Kingdom,1,2.0,9.0,97.0,4.954087756053026,0.6618411514169408
29519,953.4561019779392,london,United Kingdom,2,4.0,10.0,96.0,4.746828901335906,0.5093111519680231
29520,863.3787248053811,london,United Kingdom,1,2.0,10.0,97.0,4.9607108560871245,0.637422018087777
29521,626.3082386697712,london,United Kingdom,2,6.0,8.0,60.0,3.856388286034778,0.4585281907043235
29523,820.8095204496814,london,United Kingdom,2,6.0,9.0,91.0,3.858686119925756,0.4755530565071597
29558,605.8467979021143,london,United Kingdom,2,6.0,10.0,83.0,1.215391200228956,0.2706372845452974
29564,626.3082386697712,london,United Kingdom,2,6.0,9.0,75.0,3.810593333273039,0.3363637613249963
29573,708.8595686634211,london,United Kingdom,2,4.0,9.0,94.0,3.9251919276598857,0.4152720165839925
29605,670.0533878971754,london,United Kingdom,3,6.0,9.0,92.0,5.106051152047124,0.2321459880744654
29639,695.6889861003316,london,United Kingdom,2,6.0,8.0,80.0,14.162527235705214,5.020308572284439
29644,885.2512994190832,london,United Kingdom,1,4.0,9.0,80.0,3.5884173101945627,0.9094047200985412
29666,625.1322937980667,london,United Kingdom,1,2.0,10.0,98.0,1.6326072592295484,0.1953183425702051
29685,605.8467979021143,london,United Kingdom,2,4.0,10.0,94.0,4.901400272613504,0.5507160860900256
29693,979.3268891554364,london,United Kingdom,2,4.0,6.0,80.0,4.8145915754344495,0.7344301111914248
29705,766.7160563512782,london,United Kingdom,2,4.0,8.0,77.0,4.42705887246032,1.4289765819102789
29714,618.5470025165221,london,United Kingdom,1,2.0,10.0,96.0,1.608089759699148,0.1358752344817268
29715,639.2436322585197,london,United Kingdom,1,2.0,10.0,100.0,3.974126952744988,0.1573979731483681
29720,867.3769373691762,london,United Kingdom,1,4.0,10.0,99.0,3.0341775203720345,0.3917984354531457
29725,1147.016627860486,london,United Kingdom,2,4.0,10.0,99.0,2.231860081085034,0.378098084557466
29731,903.596039417672,london,United Kingdom,4,6.0,9.0,100.0,8.62130407930537,1.0849897595413094
29737,712.3874032785343,london,United Kingdom,4,6.0,9.0,97.0,7.886321873733856,3.827514987330373
29780,601.3782073896376,london,United Kingdom,2,4.0,8.0,100.0,8.220334605561531,3.87094397899486
29789,696.8649309720361,london,United Kingdom,3,6.0,10.0,99.0,8.781426482664582,1.0025886753176108
29797,1362.9201063054163,london,United Kingdom,2,4.0,10.0,97.0,1.6428416755693327,0.4781036094760929
29799,726.4987417389873,london,United Kingdom,1,2.0,9.0,94.0,1.43655144393519,0.2461477257439879
29807,800.1128907076836,london,United Kingdom,3,6.0,9.0,87.0,3.843256366431299,0.5914763942466641
29848,724.3820409699193,london,United Kingdom,3,5.0,8.0,82.0,1.4501587455678526,0.2367886491497785
29868,915.5906771090572,london,United Kingdom,2,6.0,6.0,60.0,2.231339807967569,0.2489916269179539
29897,944.048543004304,london,United Kingdom,2,2.0,10.0,100.0,4.700448129820116,1.3464564868059443
29903,682.9887814859239,london,United Kingdom,2,4.0,10.0,94.0,6.027422260387903,0.2361360291383079
29914,853.500787883064,london,United Kingdom,2,6.0,9.0,95.0,5.325785745681827,0.5279391409558494
29967,1066.817187610245,london,United Kingdom,2,6.0,8.0,80.0,4.334909966347138,0.2676249984668137
29971,698.5112537924222,london,United Kingdom,3,6.0,10.0,95.0,8.044695067949968,0.5719865216669395
29981,666.0551753333804,london,United Kingdom,2,6.0,10.0,97.0,6.173666118578512,0.7006972319642933
29994,674.992356358334,london,United Kingdom,2,6.0,9.0,92.0,1.570293686179186,0.105867902259686
30017,719.2078835344199,london,United Kingdom,1,4.0,10.0,92.0,3.117600459599448,0.2072111062868412
30041,642.771466873633,london,United Kingdom,2,4.0,10.0,88.0,3.2071271196070943,0.1196882052226991
30043,646.769679437428,london,United Kingdom,1,2.0,10.0,99.0,5.816912671775883,0.1184428829447086
30049,892.5421576236506,london,United Kingdom,2,4.0,9.0,98.0,0.4763637649905889,0.249686168706147
30053,646.769679437428,london,United Kingdom,2,4.0,10.0,96.0,2.0645661485041225,0.5892591849469584
30064,801.7592135280698,london,United Kingdom,2,6.0,9.0,80.0,3.393303019085696,0.7506116709125605
30067,879.6067640349021,london,United Kingdom,1,2.0,8.0,80.0,3.0202709260442147,0.1764743764145248
30068,827.6300007055669,london,United Kingdom,1,2.0,10.0,100.0,4.58545506316157,0.2507640462485393
30070,846.9154966015193,london,United Kingdom,1,4.0,10.0,98.0,3.5175788863226254,0.4484771794141253
30087,827.6300007055669,london,United Kingdom,1,2.0,10.0,100.0,4.554124422647207,0.2986084809377126
30093,962.158094028552,london,United Kingdom,3,6.0,9.0,96.0,5.387809204702494,0.827105734716318
30115,666.0551753333804,london,United Kingdom,2,6.0,10.0,100.0,6.045753444372774,0.630047806797196
30127,724.3820409699193,london,United Kingdom,1,2.0,10.0,99.0,4.674887246856861,0.4194485251160748
30131,639.0084432841788,london,United Kingdom,2,6.0,9.0,83.0,2.8660717872236177,0.3861788311664451
30146,697.1001199463769,london,United Kingdom,1,4.0,10.0,97.0,6.249894520060733,1.1228495450651634
30157,724.3820409699193,london,United Kingdom,2,6.0,9.0,85.0,3.334608393291679,0.120393047180282
30162,640.1843881558832,london,United Kingdom,1,2.0,10.0,98.0,1.6899914151273687,0.3478274495964043
30164,698.5112537924222,london,United Kingdom,2,6.0,8.0,86.0,2.3896974376220594,0.1893621886026248
30167,1161.1279663209389,london,United Kingdom,2,6.0,10.0,95.0,0.7630196104795749,0.2277863904252076
30169,711.2114584068299,london,United Kingdom,2,4.0,10.0,100.0,5.944851822661874,1.2159511195802062
30171,788.8238199393212,london,United Kingdom,2,6.0,10.0,98.0,2.7840024807823185,0.3101383750998508
30178,773.301347632823,london,United Kingdom,1,4.0,10.0,100.0,2.3351923911193104,0.2051767740455524
30183,618.3118135421811,london,United Kingdom,1,4.0,9.0,100.0,4.915598121007737,0.412210274674004
30203,1174.2985488840284,london,United Kingdom,2,6.0,10.0,95.0,0.7630292426480692,0.2277933668044334
30221,711.4466473811708,london,United Kingdom,1,4.0,10.0,91.0,4.85987764695477,0.3056513708241122
30250,821.0447094240222,london,United Kingdom,2,6.0,8.0,72.0,4.768260672657522,0.3377777352322751
30253,756.8381194289611,london,United Kingdom,1,6.0,9.0,78.0,4.458810265632684,0.7530294805628558
30256,694.2778522542864,london,United Kingdom,2,4.0,10.0,99.0,4.2097889709698695,0.6164488216885996
30271,793.9979773748207,london,United Kingdom,2,6.0,9.0,87.0,2.8663539933102875,0.3227679704031577
30280,613.1376561066817,london,United Kingdom,1,6.0,10.0,91.0,1.2959459609745647,0.1669110094536667
30281,613.1376561066817,london,United Kingdom,1,5.0,7.0,67.0,1.3220044508863484,0.139373926927611
30301,659.4698840518356,london,United Kingdom,2,5.0,10.0,100.0,2.251862832327736,0.2280356094068809
30315,651.9438368729274,london,United Kingdom,2,6.0,9.0,96.0,2.562340686017651,0.2704700208978107
30327,724.3820409699193,london,United Kingdom,2,6.0,9.0,85.0,3.331014909419316,0.1553923646965058
30339,639.0084432841788,london,United Kingdom,1,5.0,9.0,60.0,1.4570205956848443,0.075747307581345
30347,695.6889861003316,london,United Kingdom,2,6.0,9.0,76.0,4.289427449667614,0.119309179442377
30349,633.5990968743386,london,United Kingdom,1,4.0,10.0,100.0,4.860609767295144,0.3550770103856053
